team,label
"[('Jerome Williams', 'dreb_pct', 'reb', 'oreb_pct'), ('Mengke Bateer', 'player_weight', 'oreb_pct', 'player_height'), ('Emanual Davis', 'age', 'ts_pct', 'gp'), ('Ruben Wolkowyski', 'player_weight', 'player_height', 'net_rating'), ('Anthony Johnson', 'ast_pct', 'gp', 'net_rating')]",1
"[('Voshon Lenard', 'pts', 'usg_pct', 'age'), ('Bo Outlaw', 'age', 'dreb_pct', 'oreb_pct'), ('Bimbo Coles', 'age', 'ast_pct', 'nan'), ('Tremaine Fowlkes', 'net_rating', 'oreb_pct', 'ts_pct'), ('Jason Richardson', 'pts', 'usg_pct', 'reb')]",1
"[('Dikembe Mutombo', 'reb', 'dreb_pct', 'player_height'), ('Dan Langhi', 'net_rating', 'player_height', 'gp'), ('Adrian Griffin', 'net_rating', 'gp', 'age'), ('Tim James', 'oreb_pct', 'net_rating', 'nan'), ('Art Long', 'oreb_pct', 'player_weight', 'dreb_pct')]",1
"[('Tony Parker', 'ast', 'ast_pct', 'pts'), ('LeBron James', 'pts', 'ast', 'usg_pct'), ('J.R. Reid', 'oreb_pct', 'age', 'ts_pct'), ('Etan Thomas', 'player_weight', 'dreb_pct', 'oreb_pct'), ('Horace Grant', 'age', 'player_height', 'player_weight')]",1
"[('Carmelo Anthony', 'pts', 'usg_pct', 'gp'), ('Joel Przybilla', 'player_height', 'oreb_pct', 'player_weight'), ('Hedo Turkoglu', 'usg_pct', 'pts', 'player_height'), ('Slava Medvedenko', 'player_weight', 'player_height', 'oreb_pct'), ('Chauncey Billups', 'ast_pct', 'ast', 'gp')]",1
"[('Sean Colson', 'ast_pct', 'usg_pct', 'nan'), ('Andre Iguodala', 'gp', 'ts_pct', 'reb'), ('Anthony Peeler', 'age', 'gp', 'ast'), ('Jacque Vaughn', 'gp', 'ast_pct', 'ast'), ('Dee Brown', 'age', 'nan', 'nan')]",0
"[('Adonal Foyle', 'player_weight', 'oreb_pct', 'gp'), ('DeShawn Stevenson', 'gp', 'pts', 'usg_pct'), ('Bryon Russell', 'age', 'net_rating', 'gp'), ('Fred Hoiberg', 'gp', 'dreb_pct', 'age'), ('Monty Williams', 'ts_pct', 'age', 'gp')]",0
"[('Ervin Johnson', 'age', 'dreb_pct', 'player_weight'), ('Kevin Willis', 'age', 'dreb_pct', 'reb'), ('Brevin Knight', 'ast_pct', 'ast', 'usg_pct'), ('Daniel Santiago', 'player_height', 'player_weight', 'ts_pct'), ('Tyrone Hill', 'reb', 'dreb_pct', 'age')]",1
"[('Trenton Hassell', 'gp', 'ast', 'pts'), ('Michael Olowokandi', 'player_weight', 'player_height', 'net_rating'), ('Andrei Kirilenko', 'reb', 'pts', 'gp'), ('Steve Francis', 'ast', 'pts', 'ast_pct'), ('Eduardo Najera', 'oreb_pct', 'net_rating', 'reb')]",1
"[('Steven Smith', 'age', 'gp', 'ts_pct'), ('Casey Jacobsen', 'gp', 'ts_pct', 'net_rating'), ('Derek Fisher', 'ast', 'net_rating', 'pts'), ('Jamaal Tinsley', 'ast', 'ast_pct', 'usg_pct'), ('Derek Anderson', 'ast', 'pts', 'ast_pct')]",1
"[('Matt Maloney', 'ast', 'ast_pct', 'age'), ('Jason Kapono', 'gp', 'usg_pct', 'player_height'), ('Eddie Robinson', 'player_height', 'ts_pct', 'gp'), ('Jeff McInnis', 'ast', 'ast_pct', 'pts'), ('P.J. Brown', 'reb', 'age', 'dreb_pct')]",1
"[('Maciej Lampe', 'player_weight', 'player_height', 'dreb_pct'), ('Melvin Ely', 'player_weight', 'oreb_pct', 'player_height'), ('Calbert Cheaney', 'gp', 'age', 'net_rating'), ('Shawnelle Scott', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Alton Ford', 'player_weight', 'dreb_pct', 'ts_pct')]",0
"[('Scottie Pippen', 'age', 'ast', 'net_rating'), ('Brandin Knight', 'ast_pct', 'nan', 'nan'), ('Kurt Thomas', 'reb', 'dreb_pct', 'gp'), ('Jason Caffey', 'player_weight', 'oreb_pct', 'gp'), ('Clar. Weatherspoon', 'reb', 'dreb_pct', 'player_weight')]",0
"[('Matt Freije', 'player_weight', 'player_height', 'nan'), ('Rasho Nesterovic', 'player_height', 'player_weight', 'gp'), ('Vince Carter', 'pts', 'usg_pct', 'ast'), ('Eric Snow', 'ast_pct', 'ast', 'gp'), ('Ryan Bowen', 'net_rating', 'player_height', 'gp')]",1
"[('Chris Duhon', 'ast', 'ast_pct', 'gp'), ('Chucky Atkins', 'ast_pct', 'net_rating', 'ast'), ('Tim Duncan', 'reb', 'pts', 'dreb_pct'), ('John Crotty', 'ast_pct', 'ts_pct', 'age'), ('Tamar Slay', 'usg_pct', 'player_height', 'net_rating')]",1
"[('Erick Strickland', 'ast_pct', 'gp', 'ast'), ('Kirk Haston', 'usg_pct', 'dreb_pct', 'player_weight'), ('David Robinson', 'reb', 'age', 'player_height'), ('Zach Randolph', 'oreb_pct', 'player_weight', 'usg_pct'), ('Rodney Buford', 'usg_pct', 'net_rating', 'nan')]",1
"[('Ben Wallace', 'reb', 'dreb_pct', 'oreb_pct'), ('Jim Jackson', 'age', 'ts_pct', 'ast'), ('Bonzi Wells', 'pts', 'usg_pct', 'reb'), ('Gary Trent', 'oreb_pct', 'player_weight', 'dreb_pct'), ('Metta World Peace', 'pts', 'usg_pct', 'ts_pct')]",1
"[('Ime Udoka', 'usg_pct', 'dreb_pct', 'ast_pct'), ('Keith Bogans', 'gp', 'usg_pct', 'pts'), ('Pat Garrity', 'gp', 'player_weight', 'player_height'), ('Steve Goodrich', 'player_height', 'oreb_pct', 'nan'), ('Anfernee Hardaway', 'ast', 'ast_pct', 'age')]",1
"[('Bruce Bowen', 'net_rating', 'age', 'gp'), ('Corey Benjamin', 'usg_pct', 'gp', 'ast_pct'), ('Stephon Marbury', 'ast', 'pts', 'ast_pct'), ('Jacque Vaughn', 'gp', 'age', 'ast_pct'), ('Raef LaFrentz', 'player_height', 'net_rating', 'ts_pct')]",1
"[('Sasha Pavlovic', 'gp', 'net_rating', 'ts_pct'), ('Lawrence Funderburke', 'oreb_pct', 'dreb_pct', 'age'), ('Eric Snow', 'ast', 'ast_pct', 'net_rating'), ('Elton Brand', 'reb', 'oreb_pct', 'pts'), ('Marko Jaric', 'ast_pct', 'ast', 'gp')]",1
"[('Chris Webber', 'reb', 'usg_pct', 'pts'), ('Eric Williams', 'gp', 'net_rating', 'player_height'), ('Raul Lopez', 'ast_pct', 'ast', 'gp'), ('Daniel Santiago', 'player_height', 'player_weight', 'net_rating'), ('Monty Williams', 'ts_pct', 'age', 'gp')]",1
"[('Steve Francis', 'ast', 'pts', 'ast_pct'), ('Darius Miles', 'gp', 'reb', 'dreb_pct'), ('Shaun Livingston', 'ast', 'ast_pct', 'net_rating'), ('Michael Dickerson', 'pts', 'ast', 'usg_pct'), ('Tyson Chandler', 'player_height', 'reb', 'dreb_pct')]",1
"[('Grant Hill', 'ast', 'ast_pct', 'reb'), ('Allan Houston', 'age', 'pts', 'usg_pct'), ('Dickey Simpkins', 'ast_pct', 'player_weight', 'age'), ('Shawn Bradley', 'player_height', 'player_weight', 'net_rating'), ('Howard Eisley', 'gp', 'ast', 'net_rating')]",1
"[('George McCloud', 'age', 'ast', 'gp'), ('Chucky Atkins', 'ast_pct', 'net_rating', 'ast'), ('Ervin Johnson', 'age', 'oreb_pct', 'player_weight'), ('Austin Croshere', 'dreb_pct', 'player_height', 'player_weight'), ('Hanno Mottola', 'player_height', 'player_weight', 'gp')]",1
"[('Lucious Harris', 'gp', 'age', 'pts'), ('Tony Parker', 'ast', 'ast_pct', 'pts'), ('Emanual Davis', 'age', 'ts_pct', 'gp'), ('Vin Baker', 'player_height', 'age', 'oreb_pct'), ('Danny Fortson', 'oreb_pct', 'ts_pct', 'dreb_pct')]",1
"[('Anfernee Hardaway', 'ast', 'ast_pct', 'age'), ('Walter McCarty', 'age', 'player_height', 'gp'), ('Jamie Feick', 'dreb_pct', 'reb', 'player_weight'), ('Tom Gugliotta', 'age', 'player_weight', 'player_height'), ('Walter McCarty', 'gp', 'player_height', 'ts_pct')]",0
"[('Jarron Collins', 'player_weight', 'ts_pct', 'gp'), ('Bruno Sundov', 'player_height', 'player_weight', 'usg_pct'), ('Michael Smith', 'dreb_pct', 'reb', 'oreb_pct'), ('Gary Trent', 'gp', 'oreb_pct', 'player_weight'), ('Robert Traylor', 'player_weight', 'oreb_pct', 'dreb_pct')]",0
"[('Ray Allen', 'pts', 'ast', 'ts_pct'), ('Jalen Rose', 'ast', 'pts', 'ast_pct'), ('Terry Porter', 'age', 'net_rating', 'ast_pct'), ('Dell Curry', 'age', 'usg_pct', 'net_rating'), ('Glen Rice', 'age', 'net_rating', 'player_height')]",1
"[('Marko Jaric', 'ast', 'ast_pct', 'net_rating'), ('Dana Barros', 'age', 'ast_pct', 'ast'), ('Sam Cassell', 'ast_pct', 'ast', 'age'), ('Eric Snow', 'ast', 'ast_pct', 'gp'), ('Jumaine Jones', 'gp', 'reb', 'ts_pct')]",0
"[('Nazr Mohammed', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Rasho Nesterovic', 'player_height', 'reb', 'gp'), ('Kobe Bryant', 'pts', 'usg_pct', 'ast'), ('Dragan Tarlac', 'player_weight', 'player_height', 'dreb_pct'), (""Jermaine O'Neal"", 'reb', 'pts', 'dreb_pct')]",1
"[('Shawn Kemp', 'player_weight', 'dreb_pct', 'age'), ('Juan Dixon', 'usg_pct', 'nan', 'nan'), ('Reggie Slater', 'oreb_pct', 'player_weight', 'ts_pct'), ('Kurt Thomas', 'reb', 'dreb_pct', 'gp'), ('Steven Smith', 'age', 'gp', 'ts_pct')]",0
"[('Paul McPherson', 'ts_pct', 'usg_pct', 'oreb_pct'), ('Rodney White', 'usg_pct', 'gp', 'player_height'), ('Jim Jackson', 'usg_pct', 'ast', 'pts'), ('Bruce Bowen', 'gp', 'net_rating', 'age'), ('Samaki Walker', 'player_weight', 'dreb_pct', 'oreb_pct')]",1
"[('Amal McCaskill', 'dreb_pct', 'oreb_pct', 'player_height'), ('Vladimir Radmanovic', 'net_rating', 'player_height', 'pts'), ('Jerome James', 'player_weight', 'player_height', 'gp'), ('Duane Causwell', 'player_height', 'age', 'player_weight'), ('Richard Hamilton', 'pts', 'usg_pct', 'ast')]",0
"[('Dan Dickau', 'ast_pct', 'usg_pct', 'ts_pct'), ('Eldridge Recasner', 'ast_pct', 'age', 'net_rating'), ('Kobe Bryant', 'pts', 'usg_pct', 'ast'), ('Maurice Carter', 'usg_pct', 'net_rating', 'nan'), ('Kevin Ollie', 'age', 'ast_pct', 'net_rating')]",1
"[('Mark Madsen', 'oreb_pct', 'gp', 'player_weight'), ('Leandro Barbosa', 'ts_pct', 'ast_pct', 'gp'), ('Ben Wallace', 'reb', 'dreb_pct', 'oreb_pct'), ('Erick Dampier', 'player_weight', 'player_height', 'reb'), ('Chris Andersen', 'dreb_pct', 'oreb_pct', 'reb')]",1
"[('David Wesley', 'pts', 'age', 'ast'), ('James Thomas', 'oreb_pct', 'dreb_pct', 'ts_pct'), ('Nick Van Exel', 'ast', 'ast_pct', 'age'), ('Jamison Brewer', 'net_rating', 'ast_pct', 'nan'), ('Beno Udrih', 'ast_pct', 'net_rating', 'gp')]",1
"[('Ndudi Ebi', 'net_rating', 'reb', 'dreb_pct'), ('Kurt Thomas', 'reb', 'dreb_pct', 'gp'), ('Walt Williams', 'age', 'ts_pct', 'pts'), ('Kirk Snyder', 'usg_pct', 'gp', 'oreb_pct'), ('Jim McIlvaine', 'player_height', 'dreb_pct', 'player_weight')]",1
"[('Travis Knight', 'player_height', 'oreb_pct', 'player_weight'), ('Luke Ridnour', 'ast_pct', 'gp', 'ast'), ('Jalen Rose', 'ast', 'pts', 'ast_pct'), ('Kenny Anderson', 'age', 'ast_pct', 'ast'), ('James Posey', 'reb', 'dreb_pct', 'player_height')]",1
"[('John Coker', 'oreb_pct', 'player_height', 'player_weight'), ('Ibrahim Kutluay', 'age', 'nan', 'nan'), ('Fred Hoiberg', 'ts_pct', 'ast', 'gp'), ('Dean Oliver', 'ast_pct', 'nan', 'nan'), ('Jerome Moiso', 'dreb_pct', 'oreb_pct', 'player_height')]",0
"[('Allan Houston', 'age', 'pts', 'usg_pct'), ('Emanual Davis', 'age', 'ast', 'ast_pct'), ('Maceo Baston', 'ts_pct', 'dreb_pct', 'player_height'), ('Anthony Peeler', 'age', 'gp', 'ast'), ('Anfernee Hardaway', 'age', 'gp', 'ast')]",0
"[('Zydrunas Ilgauskas', 'player_height', 'oreb_pct', 'reb'), ('Ansu Sesay', 'oreb_pct', 'dreb_pct', 'player_height'), ('Olumide Oyedeji', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Donnell Harvey', 'ts_pct', 'dreb_pct', 'oreb_pct'), ('John Amaechi', 'player_weight', 'gp', 'player_height')]",0
"[('Chauncey Billups', 'pts', 'ast', 'usg_pct'), ('Jason Collier', 'player_height', 'player_weight', 'oreb_pct'), ('Eddie House', 'usg_pct', 'ast_pct', 'net_rating'), ('Jumaine Jones', 'dreb_pct', 'oreb_pct', 'gp'), ('Zeljko Rebraca', 'player_height', 'ts_pct', 'player_weight')]",1
"[('DeShawn Stevenson', 'usg_pct', 'gp', 'nan'), ('Dana Barros', 'ts_pct', 'age', 'nan'), ('Trajan Langdon', 'ast_pct', 'usg_pct', 'ts_pct'), ('Kevin Edwards', 'age', 'nan', 'nan'), ('Antonio Harvey', 'oreb_pct', 'player_height', 'age')]",0
"[('Sam Perkins', 'age', 'player_weight', 'player_height'), ('Keith Van Horn', 'reb', 'pts', 'player_weight'), ('Chris Childs', 'ast_pct', 'ast', 'age'), ('Earl Watson', 'ast_pct', 'net_rating', 'gp'), ('Rodney Buford', 'gp', 'dreb_pct', 'usg_pct')]",1
"[('Joe Smith', 'reb', 'dreb_pct', 'player_height'), ('DerMarr Johnson', 'gp', 'player_height', 'nan'), ('James Robinson', 'dreb_pct', 'age', 'net_rating'), ('Ronald Dupree', 'oreb_pct', 'dreb_pct', 'nan'), ('Cory Alexander', 'ast_pct', 'age', 'ast')]",1
"[('Eddie Robinson', 'ts_pct', 'gp', 'net_rating'), ('Jason Hart', 'ts_pct', 'ast_pct', 'nan'), ('Latrell Sprewell', 'ast', 'pts', 'age'), ('Troy Murphy', 'reb', 'dreb_pct', 'pts'), ('Geno Carlisle', 'ts_pct', 'oreb_pct', 'age')]",1
"[('Pat Burke', 'player_height', 'player_weight', 'usg_pct'), ('Stephon Marbury', 'ast', 'ast_pct', 'pts'), ('Fred Jones', 'gp', 'ast_pct', 'net_rating'), ('Corey Maggette', 'usg_pct', 'ts_pct', 'gp'), ('Dickey Simpkins', 'ast_pct', 'player_weight', 'age')]",1
"[('Kedrick Brown', 'dreb_pct', 'net_rating', 'nan'), ('Shane Heal', 'net_rating', 'age', 'usg_pct'), ('Dale Davis', 'age', 'oreb_pct', 'player_height'), ('Michael Bradley', 'dreb_pct', 'player_height', 'ts_pct'), ('Darius Songaila', 'gp', 'ts_pct', 'net_rating')]",1
"[('Andre Iguodala', 'gp', 'ts_pct', 'reb'), ('Kevin Ollie', 'ast_pct', 'gp', 'net_rating'), ('Olumide Oyedeji', 'oreb_pct', 'net_rating', 'dreb_pct'), ('Jeff Trepagnier', 'ast_pct', 'net_rating', 'usg_pct'), ('Michael Bradley', 'oreb_pct', 'dreb_pct', 'reb')]",1
"[('Rodney Rogers', 'player_weight', 'age', 'dreb_pct'), ('Jamal Sampson', 'ast_pct', 'oreb_pct', 'net_rating'), ('Chris Whitney', 'ast_pct', 'ast', 'ts_pct'), ('Eric Williams', 'gp', 'net_rating', 'player_height'), ('J.R. Bremer', 'ast_pct', 'ast', 'gp')]",1
"[('George Lynch', 'oreb_pct', 'gp', 'age'), ('Carlos Boozer', 'reb', 'pts', 'dreb_pct'), ('Doug West', 'age', 'ast_pct', 'nan'), ('Reggie Miller', 'age', 'pts', 'ts_pct'), ('Randy Brown', 'ast_pct', 'age', 'ast')]",0
"[('Reggie Evans', 'dreb_pct', 'oreb_pct', 'reb'), ('Doug Overton', 'ast_pct', 'ast', 'age'), ('Jamal Sampson', 'oreb_pct', 'dreb_pct', 'player_height'), ('Jason Collins', 'player_height', 'player_weight', 'oreb_pct'), ('Juan Dixon', 'usg_pct', 'ast_pct', 'gp')]",1
"[('Zach Randolph', 'reb', 'pts', 'usg_pct'), ('Michael Doleac', 'player_weight', 'dreb_pct', 'player_height'), ('Troy Hudson', 'usg_pct', 'gp', 'ast_pct'), ('Dale Davis', 'oreb_pct', 'reb', 'age'), ('Vitaly Potapenko', 'player_weight', 'player_height', 'oreb_pct')]",1
"[('Jason Williams', 'ast', 'ast_pct', 'gp'), ('Jeff McInnis', 'ast', 'ast_pct', 'gp'), ('Bo Outlaw', 'gp', 'age', 'oreb_pct'), ('Chris Kaman', 'player_weight', 'player_height', 'gp'), ('Ben Gordon', 'usg_pct', 'pts', 'gp')]",0
"[('Jacque Vaughn', 'ast_pct', 'ast', 'gp'), ('Darvin Ham', 'gp', 'oreb_pct', 'age'), ('Pape Sow', 'dreb_pct', 'player_weight', 'player_height'), ('Chris Mihm', 'player_weight', 'player_height', 'oreb_pct'), ('Sasha Vujacic', 'ast_pct', 'net_rating', 'dreb_pct')]",1
"[('Ira Newble', 'gp', 'age', 'net_rating'), ('Doug Christie', 'age', 'ast', 'ast_pct'), ('Shammond Williams', 'ast_pct', 'gp', 'ast'), ('Antawn Jamison', 'pts', 'reb', 'usg_pct'), ('Juwan Howard', 'pts', 'reb', 'usg_pct')]",1
"[('Dwyane Wade', 'ast', 'pts', 'usg_pct'), ('Mark Strickland', 'age', 'player_height', 'dreb_pct'), ('Peja Stojakovic', 'pts', 'ts_pct', 'net_rating'), ('Rashard Lewis', 'pts', 'reb', 'gp'), ('Jason Williams', 'ast', 'ast_pct', 'gp')]",1
"[('Dwight Howard', 'reb', 'oreb_pct', 'dreb_pct'), ('Steve Kerr', 'age', 'gp', 'ts_pct'), ('Pepe Sanchez', 'ast_pct', 'oreb_pct', 'net_rating'), ('Stromile Swift', 'gp', 'oreb_pct', 'player_height'), ('Brian Scalabrine', 'player_weight', 'dreb_pct', 'player_height')]",1
"[('Kendall Gill', 'age', 'usg_pct', 'pts'), ('George Lynch', 'age', 'oreb_pct', 'net_rating'), ('Bonzi Wells', 'usg_pct', 'ts_pct', 'gp'), ('Adrian Griffin', 'dreb_pct', 'age', 'player_weight'), ('Robert Traylor', 'player_weight', 'oreb_pct', 'gp')]",1
"[('Andres Nocioni', 'gp', 'dreb_pct', 'reb'), ('Allen Iverson', 'pts', 'usg_pct', 'ast'), ('Rodney Rogers', 'gp', 'player_weight', 'usg_pct'), ('Stromile Swift', 'dreb_pct', 'reb', 'oreb_pct'), ('Omar Cook', 'ast_pct', 'net_rating', 'ast')]",1
"[('George McCloud', 'age', 'ast', 'gp'), ('Brian Cook', 'gp', 'net_rating', 'player_height'), ('Drew Gooden', 'reb', 'dreb_pct', 'pts'), ('Matt Carroll', 'usg_pct', 'net_rating', 'ts_pct'), ('Gordan Giricek', 'gp', 'pts', 'usg_pct')]",1
"[('Mateen Cleaves', 'ast', 'ast_pct', 'nan'), ('Tony Battie', 'gp', 'player_height', 'dreb_pct'), ('Todd Fuller', 'usg_pct', 'player_weight', 'dreb_pct'), ('John Amaechi', 'player_weight', 'oreb_pct', 'age'), ('Brevin Knight', 'ast_pct', 'ast', 'age')]",1
"[('Rick Brunson', 'ast_pct', 'ast', 'age'), ('P.J. Brown', 'reb', 'age', 'dreb_pct'), ('Dirk Nowitzki', 'pts', 'reb', 'dreb_pct'), ('Gilbert Arenas', 'pts', 'ast', 'usg_pct'), ('DeSagana Diop', 'player_weight', 'player_height', 'oreb_pct')]",1
"[('Richard Hamilton', 'pts', 'ast', 'usg_pct'), ('Rasho Nesterovic', 'player_height', 'reb', 'gp'), ('Maciej Lampe', 'player_weight', 'player_height', 'dreb_pct'), ('Ray Allen', 'pts', 'usg_pct', 'ast'), ('Zeljko Rebraca', 'player_height', 'player_weight', 'age')]",1
"[('Raja Bell', 'gp', 'ast_pct', 'nan'), ('Michael Olowokandi', 'player_weight', 'player_height', 'reb'), ('Toni Kukoc', 'age', 'ast_pct', 'player_height'), ('Bruce Bowen', 'age', 'net_rating', 'gp'), ('Charlie Ward', 'ast_pct', 'age', 'ast')]",1
"[('Darrell Armstrong', 'age', 'ast_pct', 'ast'), ('Brian Cardinal', 'net_rating', 'player_weight', 'usg_pct'), ('Damone Brown', 'player_height', 'nan', 'nan'), ('Anfernee Hardaway', 'ast', 'gp', 'ast_pct'), ('Malik Rose', 'dreb_pct', 'reb', 'player_weight')]",0
"[('Corie Blount', 'age', 'oreb_pct', 'dreb_pct'), ('Jelani McCoy', 'dreb_pct', 'oreb_pct', 'player_height'), ('Jamal Sampson', 'ast_pct', 'oreb_pct', 'net_rating'), ('Zendon Hamilton', 'oreb_pct', 'dreb_pct', 'player_weight'), ('Dikembe Mutombo', 'age', 'player_height', 'player_weight')]",0
"[('John Starks', 'age', 'gp', 'net_rating'), ('Luke Jackson', 'usg_pct', 'ast_pct', 'nan'), ('Tyson Chandler', 'player_height', 'oreb_pct', 'dreb_pct'), ('Reggie Evans', 'dreb_pct', 'oreb_pct', 'reb'), ('Austin Croshere', 'gp', 'usg_pct', 'player_weight')]",1
"[('Tierre Brown', 'usg_pct', 'ast_pct', 'ts_pct'), ('Alex Garcia', 'usg_pct', 'net_rating', 'nan'), ('Kirk Hinrich', 'ast', 'ast_pct', 'pts'), ('Ervin Johnson', 'age', 'player_weight', 'player_height'), ('Brent Barry', 'ast', 'ts_pct', 'ast_pct')]",1
"[('Desmond Penigar', 'dreb_pct', 'net_rating', 'player_weight'), ('Juan Dixon', 'usg_pct', 'nan', 'nan'), ('Pat Garrity', 'player_weight', 'player_height', 'nan'), ('Chris Wilcox', 'dreb_pct', 'player_height', 'usg_pct'), ('Monty Williams', 'net_rating', 'age', 'player_height')]",0
"[('Steve Kerr', 'age', 'ts_pct', 'net_rating'), ('Shane Battier', 'ts_pct', 'gp', 'reb'), ('John Wallace', 'usg_pct', 'age', 'player_height'), ('Robert Traylor', 'player_weight', 'oreb_pct', 'dreb_pct'), ('Eric Snow', 'ast', 'ast_pct', 'net_rating')]",1
"[('Corliss Williamson', 'usg_pct', 'gp', 'net_rating'), ('Casey Jacobsen', 'gp', 'ts_pct', 'net_rating'), ('Pat Garrity', 'gp', 'ts_pct', 'net_rating'), ('Grant Long', 'age', 'player_weight', 'player_height'), ('Shawnelle Scott', 'oreb_pct', 'dreb_pct', 'player_weight')]",1
"[('Stephon Marbury', 'ast', 'pts', 'ast_pct'), ('Mike Bibby', 'ast', 'pts', 'ast_pct'), ('Jake Voskuhl', 'player_height', 'ts_pct', 'player_weight'), ('Maurice Carter', 'usg_pct', 'net_rating', 'nan'), ('Rafer Alston', 'ast', 'ast_pct', 'gp')]",1
"[('Shammond Williams', 'ast_pct', 'ts_pct', 'net_rating'), ('William Avery', 'ast_pct', 'usg_pct', 'gp'), ('Charlie Ward', 'ast_pct', 'age', 'ast'), ('Donnell Harvey', 'ts_pct', 'dreb_pct', 'oreb_pct'), ('Jake Tsakalidis', 'player_weight', 'player_height', 'oreb_pct')]",1
"[('Antonio Daniels', 'gp', 'net_rating', 'ast'), ('Adonal Foyle', 'player_weight', 'oreb_pct', 'gp'), ('Popeye Jones', 'oreb_pct', 'reb', 'dreb_pct'), ('Robert Archibald', 'player_height', 'player_weight', 'usg_pct'), ('Steve Francis', 'ast', 'pts', 'ast_pct')]",1
"[('Chris Wilcox', 'dreb_pct', 'player_height', 'usg_pct'), ('Predrag Drobnjak', 'player_weight', 'player_height', 'gp'), ('Kenny Anderson', 'ast_pct', 'age', 'ast'), ('Chauncey Billups', 'ast_pct', 'ast', 'gp'), ('Bostjan Nachbar', 'usg_pct', 'player_height', 'nan')]",1
"[('Quincy Lewis', 'nan', 'nan', 'nan'), ('Karl Malone', 'age', 'reb', 'dreb_pct'), ('John Thomas', 'player_weight', 'oreb_pct', 'net_rating'), ('Calbert Cheaney', 'age', 'gp', 'nan'), ('Johnny Newman', 'age', 'gp', 'ts_pct')]",0
"[('Eddie Robinson', 'ts_pct', 'gp', 'net_rating'), ('Milt Palacio', 'ast_pct', 'ast', 'gp'), ('Mikki Moore', 'player_height', 'oreb_pct', 'gp'), ('Dan Gadzuric', 'player_height', 'dreb_pct', 'oreb_pct'), ('Cezary Trybanski', 'player_height', 'player_weight', 'oreb_pct')]",1
"[('Jumaine Jones', 'dreb_pct', 'oreb_pct', 'gp'), ('Samaki Walker', 'dreb_pct', 'reb', 'player_weight'), ('Marcus Haislip', 'usg_pct', 'player_height', 'player_weight'), ('Maurice Carter', 'usg_pct', 'net_rating', 'nan'), ('Eric Montross', 'player_weight', 'player_height', 'dreb_pct')]",1
"[('Maurice Carter', 'usg_pct', 'net_rating', 'nan'), ('Malik Allen', 'player_weight', 'player_height', 'oreb_pct'), ('Jason Collier', 'player_height', 'player_weight', 'dreb_pct'), ('Rasho Nesterovic', 'player_height', 'reb', 'gp'), ('Ervin Johnson', 'age', 'player_weight', 'player_height')]",0
"[('Morris Peterson', 'gp', 'net_rating', 'usg_pct'), ('Yao Ming', 'player_weight', 'player_height', 'reb'), ('Raja Bell', 'gp', 'net_rating', 'ts_pct'), ('Rusty LaRue', 'ast_pct', 'usg_pct', 'ast'), ('Tony Battie', 'dreb_pct', 'player_height', 'reb')]",1
"[('Brian Scalabrine', 'gp', 'player_weight', 'dreb_pct'), ('Hubert Davis', 'age', 'ast_pct', 'net_rating'), ('Stromile Swift', 'gp', 'oreb_pct', 'player_height'), ('Reggie Slater', 'player_weight', 'oreb_pct', 'age'), ('Antonio Harvey', 'player_height', 'age', 'player_weight')]",1
"[('Lee Nailon', 'gp', 'usg_pct', 'pts'), ('Bo Outlaw', 'gp', 'age', 'ts_pct'), ('Sean Marks', 'player_weight', 'player_height', 'oreb_pct'), ('Primoz Brezec', 'player_height', 'oreb_pct', 'player_weight'), ('John Amaechi', 'player_weight', 'oreb_pct', 'age')]",1
"[('Antawn Jamison', 'pts', 'reb', 'usg_pct'), ('Daniel Santiago', 'player_height', 'player_weight', 'net_rating'), ('Isaiah Rider', 'usg_pct', 'age', 'gp'), ('Bill Curley', 'oreb_pct', 'ts_pct', 'player_height'), ('Jamison Brewer', 'ast_pct', 'net_rating', 'dreb_pct')]",1
"[('Morris Peterson', 'gp', 'pts', 'ts_pct'), ('Christian Laettner', 'player_height', 'gp', 'ts_pct'), ('Ron Mercer', 'gp', 'net_rating', 'usg_pct'), ('Anfernee Hardaway', 'age', 'gp', 'ast'), ('Nikoloz Tskitishvili', 'player_height', 'gp', 'player_weight')]",0
"[('Rasho Nesterovic', 'net_rating', 'oreb_pct', 'player_height'), ('Antonio Daniels', 'gp', 'net_rating', 'ast'), ('Larry Hughes', 'pts', 'ast', 'gp'), ('Hubert Davis', 'age', 'ts_pct', 'ast'), ('Raja Bell', 'gp', 'ast_pct', 'nan')]",1
"[('Michael Finley', 'pts', 'age', 'net_rating'), ('Kurt Thomas', 'reb', 'oreb_pct', 'net_rating'), ('Jason Collier', 'player_height', 'player_weight', 'oreb_pct'), ('Zydrunas Ilgauskas', 'player_height', 'oreb_pct', 'reb'), ('David Benoit', 'age', 'ts_pct', 'dreb_pct')]",1
"[('Monty Williams', 'ts_pct', 'age', 'gp'), ('Bernard Robinson', 'ast_pct', 'ts_pct', 'nan'), ('Peter John Ramos', 'player_height', 'usg_pct', 'dreb_pct'), ('Doug Christie', 'ast', 'net_rating', 'gp'), ('Tariq Abdul-Wahad', 'nan', 'nan', 'nan')]",0
